Name,log(Rgas_lerr),log(Rgas),log(Rgas_uerr),Re,Re_err,Mstar,Mstar_err,MH2,MH2_err,MHI,MHI_err,Mgas,Mgas_err,Mbar,Mbar_err,VRout,VRout_err,Rgas,Rgas_err
GS4_10566,0.017271521,0.448934295,0.017621252,1.620214671,0.01644888,7943282347,794328234.7,9046959559,721498322.3,1309094516,118068351.6,10788055265,738389148.8,18731337612,13396935129,145.1091311,19.9063067,2.811475449,1.040989674
GS4_10784,0.019588347,0.520279101,0.020343463,2.844601594,0.060523438,12022644346,1202264435,16305006463,1497196364,2231261366,230071419.3,19272584079,1528145897,31295228425,22715115544,150.4170206,44.46144902,3.313439925,1.04704674
GS4_15836,0.013900725,0.403829274,0.014305807,3.119716719,0.034760075,37153522910,3715352291,48416911437,4557337096,6196676959,649807300.5,56658491792,4638559970,93812014702,67753737585,336.4282452,87.68466036,2.534132238,1.033007116
GS4_16776,0.009298802,0.537803487,0.0092661,1.972589061,0.026069459,11748975549,1174897555,18071265184,1670345760,2431380988,251842151.3,21305001899,1703598105,33053977448,24329848589,211.83885,46.27745711,3.449876015,1.021603685
GS4_16814,0.012854593,0.636449972,0.012944822,5.031352287,0.026069183,1.55E+11,15488166189,1.81E+11,17014488426,21705753317,2259599132,2.10E+11,17277859972,3.65E+11,2.61E+11,183.1142507,38.26891789,4.329621898,1.030148204
GS4_17069,0.011465957,0.471946572,0.01154014,1.965587826,0.008189949,15848931925,1584893192,19888927646,1634002582,2786238756,257799414.2,23594625191,1669588717,39443557116,28423493470,127.9073331,16.8595757,2.964466674,1.026840643
GS4_20651,0.010822134,0.419698787,0.010945187,1.497312925,0.017210493,15488166189,1548816619,21450140790,1938408483,2918430449,295945227.2,25331653287,1977967148,40819819476,29691344701,221.3139886,41.42870903,2.628444351,1.02537722
GS4_24110,0.02651825,0.857579058,0.027846866,4.907548517,0.00857963,77624711663,7762471166,1.13E+11,10322646338,13640844415,1379081240,1.31E+11,10484332909,2.09E+11,1.52E+11,204.0827238,52.83010637,7.204088814,1.064591675
GS4_27230,0.011185475,0.333839837,0.011384624,2.31294391,0.034650845,10964781961,1096478196,15070890102,1365562222,2064375155,210071599.9,17816509057,1393851454,28781291019,20920192123,99.98301961,10.89401186,2.156948805,1.026325362
GS4_29868,0.024942371,0.591036818,0.026397336,5.840959343,0.71849717,19054607180,1905460718,33354625434,3409832309,4221208447,480144667.1,38968832669,3469114676,58023439848,43377966461,154.2148147,42.74688525,3.899750458,1.060890261
GS4_30274,0.013161866,0.334155028,0.013566252,3.626139529,0.042262698,1.58E+11,15848931925,2.14E+11,21178637526,24760530577,2702067088,2.47E+11,21481380798,4.05E+11,2.93E+11,790.8943368,18.0593263,2.158514787,1.031250343
GS4_33103,0.142073043,1.507025399,0.153907665,31.86247097,0.14645671,89125093813,8912509381,76999981155,6490188394,9974470318,937928306.6,90266026677,6608983548,1.79E+11,1.27E+11,278.7172966,253.755958,32.1384849,1.406146807
GS4_33234,0.035658237,0.788713492,0.037731294,2.399388839,0.024907151,14125375446,1412537545,17358649576,1484912546,2430713935,234162401.2,20591499110,1517220368,34716874556,24970704177,109.0789593,16.55575925,6.147711692,1.08816813
GS4_33496,0.034449848,0.987938525,0.037061638,4.579546426,0.104278097,16982436525,1698243652,24480180994,2324986544,3238048467,343924521.4,28786785456,2369555894,45769221980,33422779166,69.77347574,17.09795378,9.726095407,1.085819673
GS4_35937,0.032211579,0.814645256,0.034517616,5.299187951,0.201234985,48977881937,4897788194,72259838783,7306370451,8731577159,977350451.3,83872836404,7421100123,1.33E+11,97126132454,80.56396915,18.76221861,6.525972755,1.079856702
GS4_37124,0.056741324,0.639704101,0.063759149,3.051148246,0.074823799,38904514499,3890451450,65103134495,6475464452,7901367129,870419285.8,75611952777,6578131277,1.15E+11,85033691271,438.7512438,109.9927554,4.36218521,1.148852864
GS4_41438,0.014313234,0.656719072,0.014647292,2.742138208,0.04284591,66069344801,6606934480,92407845653,9073830044,11215495244,1219715341,1.07E+11,9217700036,1.73E+11,1.26E+11,106.5668631,26.54775214,4.536480746,1.033904189
GS4_42235,0.022243396,0.601270464,0.022932973,3.142572917,0.091450535,13803842646,1380384265,24787893876,2428276447,3145863846,343000203.1,28971892792,2470756173,42775735438,32092314403,307.0541626,58.47700669,3.992734788,1.053387889
GS4_43501,0.012725923,0.767294291,0.01306638,5.083532015,0.05213879,39810717055,3981071706,52243336496,4920904849,6649408435,697324159.9,61087049714,5007539474,1.01E+11,72914476171,265.0800572,84.56079577,5.851864893,1.030139843
GS4_43891,0.037773962,0.938413748,0.04171541,6.529383669,0.057855298,20417379447,2041737945,25036553521,2165609391,3451241954,335526559.2,29626705320,2211109085,50044084767,35980703879,339.9805119,71.09178871,8.677882148,1.095845069
U4_06203,0.017031947,0.892461268,0.017152835,4.794138269,0.054127368,38904514499,3890451450,32222377399,2620412271,4404132286,402125980.3,38079873340,2674434704,76984387839,54439305672,189.7236924,17.17425552,7.806588152,1.040141429
U4_07799,0.111234809,1.659120201,0.077356337,5.435157077,0.093041205,15848931925,1584893192,14807896317,1174479108,2112520547,189139653,17617548645,1201116757,33466480570,23697397819,207.5580503,33.90709552,45.61631516,1.243442876
U4_10403,0.005973972,0.433883142,0.005954949,2.114016136,0.034656002,18197008586,1819700859,24787489571,2300988165,3314408595,344526012.1,29195653002,2346169588,47392661588,34402285908,108.3710474,21.38329355,2.715708437,1.013828418
U4_12280,0.009454785,0.424705618,0.009193535,2.434703163,0.030721806,58884365536,5888436554,48330491944,4065049946,6489242447,611489249.6,56961184399,4145606899,1.16E+11,81926461126,506.3993793,99.12370713,2.658922125,1.02170185
U4_16101,0.009930053,0.249936368,0.010402536,0.703552076,0.026057484,6918309709,691830970.9,12199783027,1155181304,1676537319,178357515.4,14429577661,1179285816,21347887370,16002366097,1006.512855,49.92444032,1.778018881,1.023685045
U4_18696,0.009113236,0.50985529,0.009196291,2.548909325,0.048244341,9120108394,912010839.4,12115763442,1021510207,1756707796,167547002.2,14452184810,1045533194,23572293204,17089237048,141.9796912,20.02881903,3.234858514,1.021303371
U4_19575,0.007905877,0.496948006,0.007867156,3.31239187,0.032003786,18197008586,1819700859,20195000742,1673222259,2834460228,264548865.5,23964832845,1709816114,42161841431,30090602101,121.1618228,32.70555638,3.140132734,1.018325261
U4_19708,0.015683815,0.731032773,0.015982371,6.853139566,0.10423026,1.82E+11,18197008586,2.06E+11,20396915186,24500265048,2679344854,2.39E+11,20705865971,4.21E+11,3.00E+11,437.1081509,156.2001421,5.383104027,1.037129813
U4_20987,0.020878219,0.74289951,0.02183869,2.70124941,0.048236597,5370317964,537031796.4,7855564057,643318089.6,1170295808,108807174.3,9412057482,659393792.5,14782375446,10836380442,105.4717133,20.98923257,5.532220867,1.050409692
U4_21424,0.021621781,0.651780038,0.023173548,6.245795904,0.138988504,18197008586,1819700859,23844074977,2260962916,3134027642,332097724.2,28012331742,2303702095,46209340328,33403919696,347.7644653,41.97088793,4.485181666,1.052927232
U4_21533,0.011059219,0.49156303,0.011587584,5.870644144,0.064512573,1.29E+11,12882495517,99988470018,8912702863,12779507996,1268870167,1.17E+11,9071067029,2.46E+11,1.74E+11,150.7242791,28.57216268,3.101437473,1.026416162
U4_22575,0.008538051,0.450717744,0.008735157,1.633216447,0.060811251,14125375446,1412537545,19804964827,1902438690,2634618708,283218858.2,23309007709,1939371447,37434383155,27255019205,102.0435349,17.07884416,2.82304463,1.020085596
U4_25158,0.011436992,0.39570886,0.01159685,2.675536055,0.095554859,7413102413,741310241.3,12071426271,1139088407,1654526356,175352247.2,14271946324,1162718050,21685048737,16082367340,219.3396868,23.67538492,2.487189408,1.026873458
U4_25264,0.011449793,0.539263421,0.011387404,2.206284912,0.060803127,6918309709,691830970.9,9552617253,872815023.9,1326828426,136386139.5,11317299060,891464913.2,18235608769,13264398487,72.52030085,17.09914447,3.461492708,1.02664099
U4_26264,0.014656866,0.522714076,0.014854017,1.40803791,0.059375093,9120108394,912010839.4,14470938084,1405807363,1898009954,206001170.8,16995291323,1432257043,26115399717,19287724186,70.57668032,15.98609549,3.332069687,1.034559452
U4_26875,0.008346873,0.255669748,0.008492801,2.090445666,0.043191026,1.51E+11,15135612484,1.50E+11,14792271657,18358057155,2005121984,1.75E+11,15030741442,3.26E+11,2.31E+11,703.1342715,113.8945624,1.801647189,1.019576562
U4_28358,0.011761234,0.401026376,0.012292075,3.845701475,0.077953408,91201083936,9120108394,99838135384,9739396344,12426359338,1346264883,1.16E+11,9902618192,2.08E+11,1.48E+11,399.5091362,63.22707536,2.517829836,1.028079587
U4_28931,0.018428816,0.74464915,0.018661794,2.963335973,0.069521079,8128305162,812830516.2,11711006372,1081255500,1604829713,166414809.9,13845429890,1103676210,21973735052,16055070029,119.6310333,22.29782027,5.554553448,1.043627035
U4_30029,0.010168726,0.309882251,0.010370481,1.182921494,0.02590339,5754399373,575439937.3,7695140390,676828481.9,1093569260,108523151.7,9149587506,692047407.8,14903986879,10808703145,123.7120409,18.72626729,2.04118445,1.023928462
U4_31577,0.009064813,0.571756239,0.009103007,4.498911518,0.060796102,1.17E+11,11748975549,1.41E+11,13744511455,17294895154,1862597705,1.64E+11,13965972476,2.82E+11,2.02E+11,297.3925321,50.55243642,3.730407189,1.021136759
U4_32491,0.022998231,1.040328925,0.024113678,6.162710183,0.100520994,4677351413,467735141.3,6435232347,490593161.6,977943474.6,84872239.92,7735897168,503411921.3,12413248581,9040006705,163.4623449,27.28503003,10.97308958,1.055738386
U4_33182,0.019004428,0.628096365,0.020194467,3.119403907,0.056277906,41686938347,4168693835,30483558071,2592652335,4105782581,391370763.8,35944248903,2644388482,77631187250,55043526940,119.406143,23.038934,4.247137931,1.046164201
U4_34173,0.018539652,0.756917089,0.018639175,3.848675081,0.048008421,19054607180,1905460718,21363066555,1802959077,2991628231,284335813.8,25341932103,1842192020,44396539283,31706333397,163.0007648,37.84274525,5.713695462,1.043733004
U4_34545,0.010876617,0.517675193,0.010875252,2.763797157,0.057750985,3388441561,338844156.1,4966888773,400605561.6,749767100.6,68778499.13,5964079017,410916737.9,9352520578,6859429621,183.380723,43.35120543,3.293632905,1.025358969
U4_36227,0.012043603,0.486822351,0.01216095,3.174173681,0.030742602,6025595861,602559586.1,8730174432,677845277.8,1311421983,115731927.3,10474365669,695101901.3,16499961530,12083879412,73.4232698,16.09380891,3.067766853,1.028258434
U4_39208,0.011715858,0.368137228,0.012300157,2.571160456,0.086863529,5370317964,537031796.4,7349251271,666801748.9,1033288990,105632230.2,8723525628,681441307.7,14093843592,10244033113,71.88116004,16.99789088,2.334195504,1.028035485
C-HiZ_z1_245,0.02800919,1.24802258,0.030159451,3.4952984,1.0485896,7962153419,3669195124,9866093427,2717178583,1453130575,416721160.4,11798757092,2773128285,19760910512,14233992974,186.2669941,21.9872943,17.70200992,1.069265738
C-HiZ_z1_258,0.030054364,1.280049413,0.032105263,4.6041574,1.3812473,10691297668,4926865285,11835529831,3188705858,1716475034,481235254.1,14118441627,3252306866,24809739295,17709721618,162.7288572,23.85124467,19.05677529,1.0741898
C-HiZ_z1_267,0.024783954,1.085589497,0.026074984,4.431997,1.3295991,2254395961,1038892148,3169940253,695176687,498742888.3,114212547.4,3833268294,711579266.7,6087664255,4447049242,50.9380043,9.70683814,12.17837933,1.060302899
C-HiZ_z1_275,0.01343797,0.901605797,0.013917123,2.456358,0.7369074,8260952882,3806890729,10307255782,2897303351,1512225000,442553541.9,12318515032,2956486464,20579467914,14832031389,131.4556873,19.96907863,7.972706878,1.031995045
C-HiZ_z1_277,0.028639842,1.177547238,0.029958344,4.153598,1.2460794,10691297668,4926865285,10781365968,2704294051,1563457710,408091859,12860764722,2758223539,23552062391,16724327044,80.21019194,30.02924386,15.05037213,1.06979261
C-HiZ_z1_285,0.026703166,1.286573422,0.028111125,1.5820578,0.4746174,4886864122,2252011116,6104893239,1523154260,922149084.3,239824475.3,7331351521,1556193613,12218215642,8810797697,126.7095915,25.68619573,19.34520881,1.065142507
C-HiZ_z1_289,0.010397865,0.991760857,0.01044263,3.7175689,1.1152707,11298745024,5206794942,12987498351,3633706714,1877235109,546483626.5,15484221046,3705684347,26782966070,19168274323,109.373709,28.03542158,9.812074954,1.024283668
C-HiZ_z1_297,0.01490278,0.823432279,0.01524013,3.7084405,1.1125323,22337271401,10293673457,22697344300,6501144291,3172852472,944324251.6,26917238088,6621351119,49254509489,34978441931,160.2256141,31.6317467,6.659356714,1.035312571
C-HiZ_z1_314,0.017277683,0.792955644,0.017939814,1.7687768,0.53063303,10023757306,4619242998,12964538559,3810219768,1886923023,577169412.8,15474146179,3886777414,25497903485,18437052652,188.1766835,29.07355719,6.208056258,1.041379142
C-HiZ_z1_317,0.021496251,1.084484253,0.022599518,3.9519444,1.1855834,19634975527,9048375819,21753478229,6476144138,3055685886,945443383.3,25817540458,6597090078,45452515984,32435746627,159.3679907,26.4248121,12.14742575,1.052078716
C-HiZ_z1_319,0.066592496,1.67984577,0.056586725,7.07452,2.1223562,13584088881,6259948793,13232678377,3391841278,1895706262,505402047.6,15753967706,3457805598,29338056587,20801802066,167.6418802,52.76560526,47.84601476,1.152440268
C-HiZ_z1_340,0.012011733,0.74491454,0.012199927,2.2292604,0.6687782,17101354747,7880808639,16737152198,4477972977,2371760289,659720661.4,19891593382,4563126419,36992948128,26232266799,175.6777099,41.89532972,5.557948778,1.028266863
C-HiZ_z1_90,0.024753846,1.053204577,0.025479177,2.5611658,0.76834977,3673080745,1692663938,5339764859,1421048667,816801073.1,226706027.4,6426110286,1452684767,10099191031,7401784620,85.85355529,20.76148861,11.30328237,1.059538307
C-zcos_z1_1015,0.022079321,1.488951743,0.023211777,7.291261,2.1873784,28643778434,13199897896,26576701731,7600244539,3652209984,1084553981,31434141009,7735916149,60077919443,42527300219,230.1617833,45.69071916,30.82845375,1.053527601
C-zcos_z1_1021,0.015215279,0.882415498,0.015474121,3.6876013,1.1062804,7603789464,3504050444,9532524476,2748048210,1392598174,417892536.4,11384680047,2803690310,18988469512,13690454850,87.59266849,21.27522805,7.628084551,1.035964132
C-zcos_z1_156,0.018586911,1.047229283,0.0191759,2.1255233,0.63765705,6808171857,3137406386,8771413590,2455103691,1297167382,378126680.4,10496646208,2506082815,17304818066,12511226385,112.9093009,24.23584886,11.14882974,1.044435212
C-zcos_z1_162,0.010225099,1.001905197,0.010517997,5.1750646,1.5525194,39176927127,18053883469,39249066507,12394464755,5276001411,1728655863,46266148384,12605898378,85443075510,60624979219,113.3224884,43.70243536,10.04396515,1.024168873
C-zcos_z1_166,0.032763365,1.036373999,0.035534542,2.7665849,0.8299755,6745752740,3108641815,8834549075,2560284752,1299076460,391992088.5,10562320766,2612826685,17308073506,12532669309,83.39316961,24.61168247,10.87361617,1.08181043
C-zcos_z1_189,0.037822001,1.189067047,0.040920021,4.3405485,1.3021647,14758078400,6800957788,17988030356,5600979436,2539500470,821965816.5,21365565981,5706670541,36123644381,25967061593,124.4015007,42.37038391,15.45493016,1.09489828
C-zcos_z1_192,0.010483517,0.936395573,0.010730779,3.5357754,1.0607326,9750575921,4493352959,12956051553,3973958892,1871798692,597359256.6,15445543814,4052599185,25196119735,18265775497,128.9859803,31.1433257,8.637649413,1.024724609
C-zcos_z1_197,0.017750649,0.835854711,0.018360522,3.6033008,1.0809903,3990529605,1838953735,5133145268,1247737213,783362336.7,198572303.8,6175017176,1275381346,10165546781,7352221681,94.73390666,25.30279503,6.852589422,1.042451102
C-zcos_z1_198,0.037370254,1.400416806,0.040558628,5.584179,1.6752537,14224277281,6554966489,16829727984,5177907929,2374989500,759550933.2,19988464019,5275532210,34212741299,24533013634,76.13587961,16.26302875,25.14298324,1.093874169
C-zcos_z1_2,0.013363228,0.955014906,0.013253025,6.1939964,1.858199,17580451641,8101590618,18206866868,5229622340,2559447912,764070515.3,21610932591,5327442189,39191384232,27858655519,224.4377224,40.01265173,9.016020812,1.031117434
C-zcos_z1_200,0.022637477,1.025416383,0.023764316,3.176221,0.9528663,4416009703,2035027513,6647123081,1974938347,995479803,308192229.6,7971111219,2017026508,12387120922,9112615199,70.03801402,16.32216308,10.60269779,1.054875637
C-zcos_z1_202,0.015707585,1.154422029,0.01601267,3.161079,0.9483237,18924743322,8721079872,23535095314,7363409743,3316569290,1078564038,27946132470,7501837448,46870875792,33751033019,160.3010374,30.74582852,14.26993612,1.037194379
C-zcos_z1_354,0.013531866,0.944370519,0.013768853,2.0538583,0.6161575,3443735870,1586975055,5117511175,1348130807,787001585,216276237.3,6164223283,1378476585,9607959153,7060946497,88.65721079,19.02845042,8.797727753,1.031930327
C-zcos_z1_356,0.011531333,1.060385301,0.011592642,2.4829235,0.7448771,15453621506,7121484565,20119039971,6543887363,2824394512,954734579.8,23875484672,6665946761,39329106178,28440344337,75.63826884,18.49099981,11.49172703,1.026980006
C-zcos_z1_460,0.031961127,1.472366231,0.033770937,5.50943,1.652829,16789212762,7736964407,17666469032,5089099129,2489264589,745339309.7,20977190936,5184747649,37766403698,26868572808,239.757742,30.78659731,29.67332624,1.078616289
C-zcos_z1_472,0.025240792,0.977284284,0.026437496,3.236356,0.97090685,7194991691,3315664374,8220503196,2160162976,1209724560,330999429.7,9829436861,2204564779,17024428552,12181368332,52.26752662,21.04589406,9.490394896,1.061303402
C-zcos_z1_493,0.031614453,1.273643872,0.034149399,4.303485,1.2910455,4102324861,1890472286,6425781113,1871419635,973414148,295544209.6,7720421930,1912254811,11822746791,8742653147,55.11482529,14.88500107,18.77776381,1.078658017
C-zcos_z1_593,0.037284033,1.730308149,0.02711096,3.7753708,1.1326113,4797666775,2210906348,6699474300,1905536252,1002501797,297109257.1,8032801690,1946077113,12830468465,9356468857,180.92629,18.3940881,53.74129774,1.077028717
C-zcos_z1_642,0.016829336,1.089702201,0.017266199,3.0503702,0.9151111,9484839655,4370893850,12725004394,3913347205,1840239093,588854297.7,15172522387,3990946170,24657362043,17893228297,98.29426625,22.46287689,12.29425455,1.040034684
C-zcos_z1_644,0.039008851,1.146031517,0.042326078,4.3298044,1.2989414,11403293430,5254973931,13394683490,3926896223,1920110842,585507296.2,15948430910,4003364349,27351724340,19605803976,158.0897819,22.8228276,13.99688895,1.098172671
C-zcos_z1_659,0.022727999,1.179812309,0.023867744,3.1556273,0.94668823,8974912159,4135904221,11162054193,3351123973,1607756925,502157071.7,13300370903,3417028059,22275283062,16045214689,119.9581981,14.08410701,15.12907268,1.055111229
C-zcos_z1_660,0.061622932,1.699198317,0.047520214,5.4115973,1.6234792,15032457904,6927399956,16571834694,4895222237,2339477258,718364878.6,19683339446,4987588418,34715797350,24767087887,155.4635613,33.53476655,50.02629235,1.134041152
C-zcos_z1_670,0.028911367,0.858436515,0.029828204,2.6539555,0.7961867,22337271401,10293673457,24539935529,7457642976,3416270659,1078616049,29083575506,7594366285,51420846907,36671624696,236.6003249,66.49681893,7.218326388,1.069966124
C-zcos_z1_673,0.046301749,1.291573385,0.052006026,5.733666,1.7200999,5164521033,2379963610,6614306807,1795488305,986809069.9,279081866.9,7926762870,1833453576,13091283903,9460752988,113.1900339,26.7081098,19.56921413,1.119858763
C-zcos_z1_675,0.014639842,1.011649238,0.014926055,4.441016,1.332305,21529330140,9921350295,24982569597,7802078456,3479522514,1128982540,29610334540,7945254619,51139664681,36609888936,242.5719624,51.4404075,10.27186347,1.034625009
